codigo_ibge_municipio,municipio,ano_safra,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha
4316402,Rosário do Sul - RS,2018,35000.0,35000.0,67200.0,1920.0
4316402,Rosário do Sul - RS,2019,40000.0,36000.0,65520.0,1820.0
4316402,Rosário do Sul - RS,2020,40000.0,40000.0,42000.0,1050.0
4316402,Rosário do Sul - RS,2021,40000.0,40000.0,120000.0,3000.0
4316402,Rosário do Sul - RS,2022,55000.0,55000.0,41580.0,756.0
4316402,Rosário do Sul - RS,2023,60000.0,60000.0,162000.0,2700.0
4316402,Rosário do Sul - RS,2024,60000.0,57000.0,99180.0,1740.0
4316402,Rosário do Sul - RS,2025,60000.0,60000.0,72000.0,1200.0
4316428,Sagrada Família - RS,2000,2400.0,2400.0,4560.0,1900.0
4316428,Sagrada Família - RS,2001,2400.0,2400.0,4560.0,1900.0
4316428,Sagrada Família - RS,2002,2400.0,2400.0,3600.0,1500.0
4316428,Sagrada Família - RS,2003,2400.0,2400.0,5040.0,2100.0
4316428,Sagrada Família - RS,2004,2600.0,2600.0,3640.0,1400.0
4316428,Sagrada Família - RS,2005,3850.0,3850.0,2310.0,600.0
4316428,Sagrada Família - RS,2006,3000.0,3000.0,5400.0,1800.0
4316428,Sagrada Família - RS,2007,3000.0,3000.0,9000.0,3000.0
4316428,Sagrada Família - RS,2008,3000.0,3000.0,7200.0,2400.0
4316428,Sagrada Família - RS,2009,3200.0,3200.0,6912.0,2160.0
4316428,Sagrada Família - RS,2010,3000.0,3000.0,7200.0,2400.0
4316428,Sagrada Família - RS,2011,3500.0,3500.0,8400.0,2400.0
4316428,Sagrada Família - RS,2012,3500.0,3500.0,2100.0,600.0
4316428,Sagrada Família - RS,2013,4000.0,4000.0,9600.0,2400.0
4316428,Sagrada Família - RS,2014,4100.0,4100.0,11070.0,2700.0
4316428,Sagrada Família - RS,2015,4400.0,4400.0,13200.0,3000.0
4316428,Sagrada Família - RS,2016,4600.0,4600.0,12420.0,2700.0
4316428,Sagrada Família - RS,2017,2600.0,2600.0,9360.0,3600.0
4316428,Sagrada Família - RS,2018,3500.0,3500.0,12600.0,3600.0
4316428,Sagrada Família - RS,2019,3500.0,3500.0,12600.0,3600.0
4316428,Sagrada Família - RS,2020,3500.0,3500.0,10500.0,3000.0
4316428,Sagrada Família - RS,2021,3500.0,3500.0,12600.0,3600.0
4316428,Sagrada Família - RS,2022,3500.0,3500.0,4200.0,1200.0
4316428,Sagrada Família - RS,2023,3500.0,3500.0,5040.0,1440.0
4316428,Sagrada Família - RS,2024,3000.0,3000.0,8680.0,2893.0
4316428,Sagrada Família - RS,2025,2800.0,2800.0,6384.0,2280.0
4316436,Saldanha Marinho - RS,2000,13300.0,13300.0,27265.0,2050.0
4316436,Saldanha Marinho - RS,2001,12350.0,12350.0,31863.0,2580.0
4316436,Saldanha Marinho - RS,2002,12150.0,12150.0,25515.0,2100.0
4316436,Saldanha Marinho - RS,2003,13100.0,13100.0,40610.0,3100.0
4316436,Saldanha Marinho - RS,2004,13465.0,13465.0,30700.0,2279.0
4316436,Saldanha Marinho - RS,2005,13482.0,13482.0,9707.0,719.0
4316436,Saldanha Marinho - RS,2006,11982.0,11982.0,28757.0,2400.0
4316436,Saldanha Marinho - RS,2007,12982.0,12982.0,35051.0,2699.0
4316436,Saldanha Marinho - RS,2008,12000.0,12000.0,28800.0,2400.0
4316436,Saldanha Marinho - RS,2009,11500.0,11500.0,34500.0,3000.0
4316436,Saldanha Marinho - RS,2010,12500.0,12500.0,37500.0,3000.0
4316436,Saldanha Marinho - RS,2011,12500.0,12500.0,41250.0,3300.0
4316436,Saldanha Marinho - RS,2012,12300.0,11800.0,10620.0,900.0
4316436,Saldanha Marinho - RS,2013,12600.0,12600.0,41580.0,3300.0
4316436,Saldanha Marinho - RS,2014,12600.0,12600.0,34020.0,2700.0
4316436,Saldanha Marinho - RS,2015,13160.0,13160.0,47376.0,3600.0
4316436,Saldanha Marinho - RS,2016,13561.0,13561.0,54345.0,4007.0
4316436,Saldanha Marinho - RS,2017,13561.0,13561.0,59416.0,4381.0
4316436,Saldanha Marinho - RS,2018,13575.0,13575.0,57057.0,4203.0
4316436,Saldanha Marinho - RS,2019,13626.0,13626.0,53291.0,3911.0
4316436,Saldanha Marinho - RS,2020,13666.0,13666.0,30281.0,2216.0
4316436,Saldanha Marinho - RS,2021,13666.0,13666.0,57497.0,4207.0
4316436,Saldanha Marinho - RS,2022,13266.0,13266.0,16606.0,1252.0
4316436,Saldanha Marinho - RS,2023,13286.0,13286.0,24430.0,1839.0
4316436,Saldanha Marinho - RS,2024,13286.0,13286.0,44101.0,3319.0
4316436,Saldanha Marinho - RS,2025,13850.0,13850.0,29820.0,2153.0
4316451,Salto do Jacuí - RS,2000,27500.0,27500.0,36300.0,1320.0
4316451,Salto do Jacuí - RS,2001,17000.0,17000.0,40800.0,2400.0
4316451,Salto do Jacuí - RS,2002,18000.0,18000.0,32400.0,1800.0
4316451,Salto do Jacuí - RS,2003,18300.0,18300.0,57096.0,3120.0
4316451,Salto do Jacuí - RS,2004,18700.0,18700.0,26928.0,1440.0
4316451,Salto do Jacuí - RS,2005,19200.0,18200.0,12012.0,660.0
4316451,Salto do Jacuí - RS,2006,17200.0,17200.0,44376.0,2580.0
4316451,Salto do Jacuí - RS,2007,18000.0,18000.0,45900.0,2550.0
4316451,Salto do Jacuí - RS,2008,18100.0,18100.0,32580.0,1800.0
4316451,Salto do Jacuí - RS,2009,18100.0,18100.0,43440.0,2400.0
4316451,Salto do Jacuí - RS,2010,19600.0,19600.0,52920.0,2700.0
4316451,Salto do Jacuí - RS,2011,20600.0,20600.0,61800.0,3000.0
4316451,Salto do Jacuí - RS,2012,20000.0,20000.0,30000.0,1500.0
4316451,Salto do Jacuí - RS,2013,20200.0,20200.0,58400.0,2891.0
4316451,Salto do Jacuí - RS,2014,20200.0,20200.0,55944.0,2770.0
4316451,Salto do Jacuí - RS,2015,20500.0,20500.0,66840.0,3260.0
4316451,Salto do Jacuí - RS,2016,22000.0,22000.0,69960.0,3180.0
4316451,Salto do Jacuí - RS,2017,22000.0,22000.0,86160.0,3916.0
4316451,Salto do Jacuí - RS,2018,22500.0,22500.0,81975.0,3643.0
4316451,Salto do Jacuí - RS,2019,26000.0,26000.0,82080.0,3157.0
4316451,Salto do Jacuí - RS,2020,26000.0,26000.0,23040.0,886.0
4316451,Salto do Jacuí - RS,2021,26000.0,26000.0,85360.0,3283.0
4316451,Salto do Jacuí - RS,2022,22400.0,22400.0,16800.0,750.0
4316451,Salto do Jacuí - RS,2023,24500.0,24500.0,17700.0,722.0
4316451,Salto do Jacuí - RS,2024,24500.0,19500.0,71160.0,3649.0
4316451,Salto do Jacuí - RS,2025,25000.0,25000.0,63240.0,2530.0
4316477,Salvador das Missões - RS,2000,4500.0,4500.0,4725.0,1050.0
4316477,Salvador das Missões - RS,2001,4500.0,4500.0,10260.0,2280.0
4316477,Salvador das Missões - RS,2002,4700.0,4700.0,7050.0,1500.0
4316477,Salvador das Missões - RS,2003,4700.0,4700.0,12690.0,2700.0
4316477,Salvador das Missões - RS,2004,4800.0,4550.0,4368.0,960.0
4316477,Salvador das Missões - RS,2005,4850.0,3850.0,1155.0,300.0
4316477,Salvador das Missões - RS,2006,3900.0,3850.0,5082.0,1320.0
4316477,Salvador das Missões - RS,2007,3700.0,3700.0,9324.0,2520.0
4316477,Salvador das Missões - RS,2008,3400.0,3400.0,5916.0,1740.0
4316477,Salvador das Missões - RS,2009,3300.0,3150.0,6615.0,2100.0
4316477,Salvador das Missões - RS,2010,3400.0,3400.0,9520.0,2800.0
4316477,Salvador das Missões - RS,2011,3500.0,3500.0,11340.0,3240.0
4316477,Salvador das Missões - RS,2012,3500.0,3500.0,4410.0,1260.0
4316477,Salvador das Missões - RS,2013,3500.0,3500.0,7350.0,2100.0
4316477,Salvador das Missões - RS,2014,3500.0,3500.0,7350.0,2100.0
4316477,Salvador das Missões - RS,2015,3500.0,3500.0,10500.0,3000.0
4316477,Salvador das Missões - RS,2016,3500.0,3500.0,11550.0,3300.0
4316477,Salvador das Missões - RS,2017,3300.0,3300.0,12276.0,3720.0
4316477,Salvador das Missões - RS,2018,3400.0,3400.0,11560.0,3400.0
4316477,Salvador das Missões - RS,2019,3400.0,3400.0,11900.0,3500.0
4316477,Salvador das Missões - RS,2020,3400.0,3400.0,7735.0,2275.0
4316477,Salvador das Missões - RS,2021,3500.0,3500.0,10710.0,3060.0
4316477,Salvador das Missões - RS,2022,3500.0,3500.0,1050.0,300.0
4316477,Salvador das Missões - RS,2023,3533.0,3533.0,2619.0,741.0
4316477,Salvador das Missões - RS,2024,3533.0,3533.0,11649.0,3297.0
4316477,Salvador das Missões - RS,2025,3703.0,3703.0,6717.0,1814.0
4316501,Salvador do Sul - RS,2000,4.0,4.0,3.0,750.0
4316501,Salvador do Sul - RS,2001,,,,
4316501,Salvador do Sul - RS,2002,,,,
4316501,Salvador do Sul - RS,2003,,,,
4316501,Salvador do Sul - RS,2004,,,,
4316501,Salvador do Sul - RS,2005,,,,
4316501,Salvador do Sul - RS,2006,,,,
4316501,Salvador do Sul - RS,2007,,,,
4316501,Salvador do Sul - RS,2008,,,,
4316501,Salvador do Sul - RS,2009,,,,
4316501,Salvador do Sul - RS,2010,,,,
4316501,Salvador do Sul - RS,2011,,,,
4316501,Salvador do Sul - RS,2012,,,,
4316501,Salvador do Sul - RS,2013,,,,
4316501,Salvador do Sul - RS,2014,,,,
4316501,Salvador do Sul - RS,2015,,,,
4316501,Salvador do Sul - RS,2016,,,,
4316501,Salvador do Sul - RS,2017,,,,
4316501,Salvador do Sul - RS,2018,,,,
4316501,Salvador do Sul - RS,2019,,,,
4316501,Salvador do Sul - RS,2020,,,,
4316501,Salvador do Sul - RS,2021,,,,
4316501,Salvador do Sul - RS,2022,,,,
4316501,Salvador do Sul - RS,2023,,,,
4316501,Salvador do Sul - RS,2024,,,,
4316501,Salvador do Sul - RS,2025,,,,
4316600,Sananduva - RS,2000,11000.0,11000.0,26400.0,2400.0
4316600,Sananduva - RS,2001,10000.0,10000.0,30000.0,3000.0
4316600,Sananduva - RS,2002,13200.0,13200.0,28512.0,2160.0
4316600,Sananduva - RS,2003,14200.0,14200.0,44304.0,3120.0
4316600,Sananduva - RS,2004,15200.0,15200.0,29640.0,1950.0
4316600,Sananduva - RS,2005,16000.0,13000.0,9360.0,720.0
4316600,Sananduva - RS,2006,15150.0,15150.0,45450.0,3000.0
4316600,Sananduva - RS,2007,17020.0,17020.0,56166.0,3300.0
4316600,Sananduva - RS,2008,17400.0,17400.0,43848.0,2520.0
4316600,Sananduva - RS,2009,17400.0,17400.0,39150.0,2250.0
4316600,Sananduva - RS,2010,18900.0,18900.0,62370.0,3300.0
4316600,Sananduva - RS,2011,20000.0,20000.0,66000.0,3300.0
4316600,Sananduva - RS,2012,19800.0,19800.0,47520.0,2400.0
4316600,Sananduva - RS,2013,20000.0,20000.0,60000.0,3000.0
4316600,Sananduva - RS,2014,20800.0,20800.0,68640.0,3300.0
4316600,Sananduva - RS,2015,20900.0,20900.0,68970.0,3300.0
4316600,Sananduva - RS,2016,21300.0,21300.0,70290.0,3300.0
4316600,Sananduva - RS,2017,21800.0,21800.0,82404.0,3780.0
4316600,Sananduva - RS,2018,21800.0,21800.0,78480.0,3600.0
4316600,Sananduva - RS,2019,22800.0,22800.0,88920.0,3900.0
4316600,Sananduva - RS,2020,23000.0,23000.0,48300.0,2100.0
4316600,Sananduva - RS,2021,23000.0,23000.0,80040.0,3480.0
4316600,Sananduva - RS,2022,23200.0,23200.0,46400.0,2000.0
4316600,Sananduva - RS,2023,23400.0,23400.0,74412.0,3180.0
4316600,Sananduva - RS,2024,23400.0,23400.0,81432.0,3480.0
4316600,Sananduva - RS,2025,23600.0,23600.0,51920.0,2200.0
4317103,Sant'Ana do Livramento - RS,2000,340.0,340.0,544.0,1600.0
4317103,Sant'Ana do Livramento - RS,2001,340.0,340.0,544.0,1600.0
4317103,Sant'Ana do Livramento - RS,2002,300.0,300.0,480.0,1600.0
4317103,Sant'Ana do Livramento - RS,2003,2900.0,2900.0,4640.0,1600.0
4317103,Sant'Ana do Livramento - RS,2004,4700.0,4700.0,7520.0,1600.0
4317103,Sant'Ana do Livramento - RS,2005,11500.0,11300.0,12204.0,1080.0
4317103,Sant'Ana do Livramento - RS,2006,11000.0,11000.0,8580.0,780.0
4317103,Sant'Ana do Livramento - RS,2007,10000.0,10000.0,21000.0,2100.0
4317103,Sant'Ana do Livramento - RS,2008,12000.0,12000.0,25200.0,2100.0
4317103,Sant'Ana do Livramento - RS,2009,12000.0,12000.0,18000.0,1500.0
4317103,Sant'Ana do Livramento - RS,2010,12000.0,12000.0,18000.0,1500.0
4317103,Sant'Ana do Livramento - RS,2011,12000.0,12000.0,21600.0,1800.0
4317103,Sant'Ana do Livramento - RS,2012,18000.0,18000.0,32400.0,1800.0
4317103,Sant'Ana do Livramento - RS,2013,29100.0,29100.0,69840.0,2400.0
4317103,Sant'Ana do Livramento - RS,2014,35000.0,35000.0,84000.0,2400.0
4317103,Sant'Ana do Livramento - RS,2015,40000.0,40000.0,96000.0,2400.0
4317103,Sant'Ana do Livramento - RS,2016,35000.0,35000.0,84000.0,2400.0
4317103,Sant'Ana do Livramento - RS,2017,45000.0,45000.0,121500.0,2700.0
4317103,Sant'Ana do Livramento - RS,2018,45000.0,45000.0,81000.0,1800.0
4317103,Sant'Ana do Livramento - RS,2019,55000.0,55000.0,99000.0,1800.0
4317103,Sant'Ana do Livramento - RS,2020,55000.0,55000.0,66000.0,1200.0
4317103,Sant'Ana do Livramento - RS,2021,55000.0,55000.0,165000.0,3000.0
4317103,Sant'Ana do Livramento - RS,2022,75000.0,75000.0,90000.0,1200.0
4317103,Sant'Ana do Livramento - RS,2023,75000.0,75000.0,180000.0,2400.0
4317103,Sant'Ana do Livramento - RS,2024,80000.0,76000.0,76000.0,1000.0
4317103,Sant'Ana do Livramento - RS,2025,75000.0,75000.0,150000.0,2000.0
4316709,Santa Bárbara do Sul - RS,2000,63000.0,63000.0,120960.0,1920.0
4316709,Santa Bárbara do Sul - RS,2001,60000.0,60000.0,162000.0,2700.0
4316709,Santa Bárbara do Sul - RS,2002,61000.0,61000.0,128100.0,2100.0
4316709,Santa Bárbara do Sul - RS,2003,65000.0,65000.0,214500.0,3300.0
4316709,Santa Bárbara do Sul - RS,2004,66000.0,66000.0,128700.0,1950.0
4316709,Santa Bárbara do Sul - RS,2005,67000.0,65000.0,79105.0,1217.0
4316709,Santa Bárbara do Sul - RS,2006,64000.0,64000.0,168960.0,2640.0
4316709,Santa Bárbara do Sul - RS,2007,66000.0,66000.0,178200.0,2700.0
4316709,Santa Bárbara do Sul - RS,2008,64000.0,64000.0,153600.0,2400.0
4316709,Santa Bárbara do Sul - RS,2009,64000.0,64000.0,172800.0,2700.0
4316709,Santa Bárbara do Sul - RS,2010,67000.0,67000.0,192960.0,2880.0
4316709,Santa Bárbara do Sul - RS,2011,67000.0,67000.0,233160.0,3480.0
4316709,Santa Bárbara do Sul - RS,2012,66000.0,66000.0,114840.0,1740.0
4316709,Santa Bárbara do Sul - RS,2013,66300.0,66300.0,198900.0,3000.0
4316709,Santa Bárbara do Sul - RS,2014,67000.0,67000.0,201000.0,3000.0
4316709,Santa Bárbara do Sul - RS,2015,68500.0,68500.0,255720.0,3733.0
4316709,Santa Bárbara do Sul - RS,2016,69000.0,69000.0,257580.0,3733.0
4316709,Santa Bárbara do Sul - RS,2017,69000.0,69000.0,270600.0,3922.0
4316709,Santa Bárbara do Sul - RS,2018,69700.0,69700.0,279610.0,4012.0
4316709,Santa Bárbara do Sul - RS,2019,76000.0,76000.0,290400.0,3821.0
4316709,Santa Bárbara do Sul - RS,2020,76000.0,76000.0,170784.0,2247.0
4316709,Santa Bárbara do Sul - RS,2021,76000.0,76000.0,322400.0,4242.0
4316709,Santa Bárbara do Sul - RS,2022,76000.0,76000.0,100800.0,1326.0
4316709,Santa Bárbara do Sul - RS,2023,74500.0,74500.0,169650.0,2277.0
4316709,Santa Bárbara do Sul - RS,2024,75000.0,75000.0,301200.0,4016.0
4316709,Santa Bárbara do Sul - RS,2025,80500.0,80500.0,178425.0,2216.0
4316733,Santa Cecília do Sul - RS,2000,,,,
4316733,Santa Cecília do Sul - RS,2001,5160.0,5160.0,13932.0,2700.0
4316733,Santa Cecília do Sul - RS,2002,5900.0,5900.0,11682.0,1980.0
4316733,Santa Cecília do Sul - RS,2003,6300.0,6300.0,18270.0,2900.0
4316733,Santa Cecília do Sul - RS,2004,6600.0,6600.0,13464.0,2040.0
4316733,Santa Cecília do Sul - RS,2005,6500.0,5000.0,3300.0,660.0
4316733,Santa Cecília do Sul - RS,2006,6200.0,6200.0,18600.0,3000.0
4316733,Santa Cecília do Sul - RS,2007,6450.0,6050.0,14520.0,2400.0
4316733,Santa Cecília do Sul - RS,2008,6500.0,6500.0,15600.0,2400.0
4316733,Santa Cecília do Sul - RS,2009,6500.0,6500.0,10530.0,1620.0
4316733,Santa Cecília do Sul - RS,2010,6900.0,6900.0,20700.0,3000.0
4316733,Santa Cecília do Sul - RS,2011,7150.0,7150.0,23595.0,3300.0
4316733,Santa Cecília do Sul - RS,2012,7030.0,7030.0,13455.0,1914.0
4316733,Santa Cecília do Sul - RS,2013,7130.0,7130.0,19964.0,2800.0
4316733,Santa Cecília do Sul - RS,2014,7250.0,7250.0,23925.0,3300.0
4316733,Santa Cecília do Sul - RS,2015,8000.0,8000.0,28800.0,3600.0
4316733,Santa Cecília do Sul - RS,2016,8000.0,8000.0,28800.0,3600.0
4316733,Santa Cecília do Sul - RS,2017,8000.0,8000.0,32000.0,4000.0
4316733,Santa Cecília do Sul - RS,2018,8000.0,8000.0,28800.0,3600.0
4316733,Santa Cecília do Sul - RS,2019,9000.0,9000.0,32400.0,3600.0
4316733,Santa Cecília do Sul - RS,2020,9000.0,9000.0,18900.0,2100.0
4316733,Santa Cecília do Sul - RS,2021,8600.0,8600.0,33540.0,3900.0
4316733,Santa Cecília do Sul - RS,2022,9200.0,9200.0,17940.0,1950.0
4316733,Santa Cecília do Sul - RS,2023,9615.0,9615.0,21922.0,2280.0
4316733,Santa Cecília do Sul - RS,2024,9930.0,9930.0,35748.0,3600.0
4316733,Santa Cecília do Sul - RS,2025,10260.0,10260.0,22162.0,2160.0
4316758,Santa Clara do Sul - RS,2000,500.0,500.0,1000.0,2000.0
4316758,Santa Clara do Sul - RS,2001,500.0,500.0,1050.0,2100.0
4316758,Santa Clara do Sul - RS,2002,500.0,500.0,1050.0,2100.0
4316758,Santa Clara do Sul - RS,2003,500.0,500.0,1200.0,2400.0
4316758,Santa Clara do Sul - RS,2004,500.0,500.0,600.0,1200.0
4316758,Santa Clara do Sul - RS,2005,500.0,300.0,90.0,300.0
4316758,Santa Clara do Sul - RS,2006,400.0,400.0,360.0,900.0
4316758,Santa Clara do Sul - RS,2007,400.0,400.0,760.0,1900.0
4316758,Santa Clara do Sul - RS,2008,300.0,300.0,900.0,3000.0
4316758,Santa Clara do Sul - RS,2009,400.0,400.0,1080.0,2700.0
4316758,Santa Clara do Sul - RS,2010,480.0,480.0,1296.0,2700.0
4316758,Santa Clara do Sul - RS,2011,480.0,480.0,1190.0,2479.0
4316758,Santa Clara do Sul - RS,2012,480.0,480.0,806.0,1679.0
4316758,Santa Clara do Sul - RS,2013,500.0,500.0,1500.0,3000.0
4316758,Santa Clara do Sul - RS,2014,500.0,500.0,1500.0,3000.0
4316758,Santa Clara do Sul - RS,2015,500.0,500.0,1650.0,3300.0
4316758,Santa Clara do Sul - RS,2016,550.0,550.0,1815.0,3300.0
4316758,Santa Clara do Sul - RS,2017,550.0,550.0,1925.0,3500.0
4316758,Santa Clara do Sul - RS,2018,550.0,550.0,1925.0,3500.0
4316758,Santa Clara do Sul - RS,2019,950.0,950.0,3325.0,3500.0
4316758,Santa Clara do Sul - RS,2020,730.0,730.0,1276.0,1748.0
4316758,Santa Clara do Sul - RS,2021,900.0,900.0,3150.0,3500.0
4316758,Santa Clara do Sul - RS,2022,900.0,900.0,2121.0,2357.0
4316758,Santa Clara do Sul - RS,2023,950.0,950.0,2161.0,2275.0
4316758,Santa Clara do Sul - RS,2024,950.0,700.0,2520.0,3600.0
4316758,Santa Clara do Sul - RS,2025,1000.0,1000.0,2700.0,2700.0
4316808,Santa Cruz do Sul - RS,2000,900.0,900.0,1620.0,1800.0
4316808,Santa Cruz do Sul - RS,2001,900.0,900.0,1620.0,1800.0
4316808,Santa Cruz do Sul - RS,2002,900.0,900.0,1620.0,1800.0
4316808,Santa Cruz do Sul - RS,2003,900.0,900.0,2430.0,2700.0
4316808,Santa Cruz do Sul - RS,2004,900.0,900.0,1620.0,1800.0
4316808,Santa Cruz do Sul - RS,2005,900.0,900.0,1080.0,1200.0
4316808,Santa Cruz do Sul - RS,2006,900.0,900.0,2160.0,2400.0
4316808,Santa Cruz do Sul - RS,2007,900.0,900.0,2160.0,2400.0
4316808,Santa Cruz do Sul - RS,2008,900.0,900.0,2520.0,2800.0
4316808,Santa Cruz do Sul - RS,2009,900.0,900.0,1987.0,2207.0
4316808,Santa Cruz do Sul - RS,2010,900.0,900.0,2066.0,2295.0
4316808,Santa Cruz do Sul - RS,2011,900.0,900.0,1998.0,2220.0
4316808,Santa Cruz do Sul - RS,2012,1100.0,1100.0,2200.0,2000.0
4316808,Santa Cruz do Sul - RS,2013,2000.0,2000.0,5400.0,2700.0
4316808,Santa Cruz do Sul - RS,2014,2000.0,2000.0,4800.0,2400.0
4316808,Santa Cruz do Sul - RS,2015,2000.0,2000.0,6600.0,3300.0
4316808,Santa Cruz do Sul - RS,2016,2000.0,2000.0,6600.0,3300.0
4316808,Santa Cruz do Sul - RS,2017,2500.0,2500.0,8250.0,3300.0
4316808,Santa Cruz do Sul - RS,2018,3400.0,3400.0,11220.0,3300.0
4316808,Santa Cruz do Sul - RS,2019,3400.0,3400.0,10200.0,3000.0
4316808,Santa Cruz do Sul - RS,2020,3400.0,3400.0,3468.0,1020.0
4316808,Santa Cruz do Sul - RS,2021,3200.0,3200.0,9792.0,3060.0
4316808,Santa Cruz do Sul - RS,2022,3200.0,3200.0,8640.0,2700.0
4316808,Santa Cruz do Sul - RS,2023,3500.0,3500.0,5250.0,1500.0
4316808,Santa Cruz do Sul - RS,2024,3200.0,2350.0,7050.0,3000.0
4316808,Santa Cruz do Sul - RS,2025,3300.0,3300.0,7557.0,2290.0
4316972,Santa Margarida do Sul - RS,2000,,,,
4316972,Santa Margarida do Sul - RS,2001,9000.0,9000.0,16200.0,1800.0
4316972,Santa Margarida do Sul - RS,2002,10500.0,10500.0,20160.0,1920.0
4316972,Santa Margarida do Sul - RS,2003,13000.0,13000.0,29640.0,2280.0
4316972,Santa Margarida do Sul - RS,2004,18000.0,18000.0,25920.0,1440.0
4316972,Santa Margarida do Sul - RS,2005,20000.0,20000.0,16800.0,840.0
4316972,Santa Margarida do Sul - RS,2006,15000.0,15000.0,27000.0,1800.0
4316972,Santa Margarida do Sul - RS,2007,18000.0,18000.0,39600.0,2200.0
4316972,Santa Margarida do Sul - RS,2008,22000.0,22000.0,34320.0,1560.0
4316972,Santa Margarida do Sul - RS,2009,18000.0,18000.0,29160.0,1620.0
4316972,Santa Margarida do Sul - RS,2010,22000.0,22000.0,66000.0,3000.0
4316972,Santa Margarida do Sul - RS,2011,18000.0,18000.0,39762.0,2209.0
4316972,Santa Margarida do Sul - RS,2012,22000.0,22000.0,15840.0,720.0
4316972,Santa Margarida do Sul - RS,2013,25000.0,25000.0,62500.0,2500.0
4316972,Santa Margarida do Sul - RS,2014,25000.0,25000.0,60000.0,2400.0
4316972,Santa Margarida do Sul - RS,2015,33000.0,33000.0,108900.0,3300.0
4316972,Santa Margarida do Sul - RS,2016,35000.0,35000.0,94500.0,2700.0
4316972,Santa Margarida do Sul - RS,2017,36000.0,36000.0,93600.0,2600.0
4316972,Santa Margarida do Sul - RS,2018,36000.0,36000.0,93600.0,2600.0
4316972,Santa Margarida do Sul - RS,2019,34800.0,33600.0,68544.0,2040.0
4316972,Santa Margarida do Sul - RS,2020,36000.0,36000.0,36576.0,1016.0
4316972,Santa Margarida do Sul - RS,2021,36000.0,36000.0,86400.0,2400.0
4316972,Santa Margarida do Sul - RS,2022,40000.0,39800.0,47760.0,1200.0
4316972,Santa Margarida do Sul - RS,2023,46000.0,46000.0,69000.0,1500.0
4316972,Santa Margarida do Sul - RS,2024,45000.0,45000.0,93600.0,2080.0
4316972,Santa Margarida do Sul - RS,2025,45000.0,45000.0,22950.0,510.0
4316907,Santa Maria - RS,2000,6500.0,6500.0,12870.0,1980.0
4316907,Santa Maria - RS,2001,6500.0,6500.0,15600.0,2400.0
4316907,Santa Maria - RS,2002,9750.0,9750.0,23400.0,2400.0
4316907,Santa Maria - RS,2003,14000.0,14000.0,38640.0,2760.0
4316907,Santa Maria - RS,2004,18375.0,18375.0,29988.0,1632.0
4316907,Santa Maria - RS,2005,19000.0,19000.0,15960.0,840.0
4316907,Santa Maria - RS,2006,25600.0,25600.0,60826.0,2376.0
4316907,Santa Maria - RS,2007,25600.0,25600.0,67738.0,2646.0
4316907,Santa Maria - RS,2008,26000.0,26000.0,58916.0,2266.0
4316907,Santa Maria - RS,2009,26000.0,26000.0,70200.0,2700.0
4316907,Santa Maria - RS,2010,26000.0,25220.0,57502.0,2280.0
4316907,Santa Maria - RS,2011,26000.0,26000.0,67600.0,2600.0
4316907,Santa Maria - RS,2012,28000.0,28000.0,42000.0,1500.0
4316907,Santa Maria - RS,2013,39000.0,39000.0,109980.0,2820.0
4316907,Santa Maria - RS,2014,41000.0,41000.0,114800.0,2800.0
4316907,Santa Maria - RS,2015,44100.0,44100.0,132330.0,3001.0
4316907,Santa Maria - RS,2016,46100.0,46100.0,138420.0,3003.0
4316907,Santa Maria - RS,2017,47000.0,47000.0,157974.0,3361.0
4316907,Santa Maria - RS,2018,49345.0,49345.0,157904.0,3200.0
4316907,Santa Maria - RS,2019,49345.0,49245.0,162509.0,3300.0
4316907,Santa Maria - RS,2020,49345.0,49345.0,97703.0,1980.0
4316907,Santa Maria - RS,2021,49800.0,49800.0,167328.0,3360.0
4316907,Santa Maria - RS,2022,49800.0,49800.0,71712.0,1440.0
4316907,Santa Maria - RS,2023,45200.0,45200.0,94920.0,2100.0
4316907,Santa Maria - RS,2024,50000.0,47500.0,114998.0,2421.0
4316907,Santa Maria - RS,2025,50570.0,49558.0,74337.0,1500.0
4316956,Santa Maria do Herval - RS,2000,,,,
4316956,Santa Maria do Herval - RS,2001,,,,
4316956,Santa Maria do Herval - RS,2002,,,,
4316956,Santa Maria do Herval - RS,2003,,,,
4316956,Santa Maria do Herval - RS,2004,,,,
4316956,Santa Maria do Herval - RS,2005,,,,
4316956,Santa Maria do Herval - RS,2006,,,,
4316956,Santa Maria do Herval - RS,2007,,,,
4316956,Santa Maria do Herval - RS,2008,,,,
4316956,Santa Maria do Herval - RS,2009,,,,
4316956,Santa Maria do Herval - RS,2010,,,,
4316956,Santa Maria do Herval - RS,2011,,,,
4316956,Santa Maria do Herval - RS,2012,,,,
4316956,Santa Maria do Herval - RS,2013,3.0,3.0,9.0,3000.0
4316956,Santa Maria do Herval - RS,2014,2.0,2.0,6.0,3000.0
4316956,Santa Maria do Herval - RS,2015,2.0,2.0,6.0,3000.0
4316956,Santa Maria do Herval - RS,2016,12.0,12.0,36.0,3000.0
4316956,Santa Maria do Herval - RS,2017,8.0,8.0,10.0,1250.0
4316956,Santa Maria do Herval - RS,2018,12.0,12.0,36.0,3000.0
4316956,Santa Maria do Herval - RS,2019,12.0,12.0,36.0,3000.0
