codigo_ibge_municipio,municipio,ano_safra,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha,codigo_estacao,dist_km,precipitacao_total_safra_mm,precipitacao_dias_com_dado,temperatura_media_safra_c,oni_media_safra
4310801,Ivoti - RS,2016,,,,,A884,11.964244671477969,1007.8,179.0,23.280555555555555,1.5525
4310801,Ivoti - RS,2017,,,,,A884,11.964244671477969,1014.8,182.0,23.46043956043956,1.26
4310801,Ivoti - RS,2018,,,,,A884,11.964244671477969,901.2,182.0,22.97582417582418,-0.56
4310801,Ivoti - RS,2019,,,,,A884,11.964244671477969,811.6,182.0,23.658241758241758,0.13999999999999999
4310801,Ivoti - RS,2020,,,,,A884,11.964244671477969,657.8,183.0,24.024043715846993,0.865
4310801,Ivoti - RS,2021,,,,,A884,11.964244671477969,628.6,180.0,23.270000000000003,-0.0925
4310801,Ivoti - RS,2022,,,,,A884,11.964244671477969,823.1999999999999,182.0,23.34945054945055,-0.9025000000000001
4310801,Ivoti - RS,2023,,,,,A884,11.964244671477969,727.4,182.0,23.254395604395604,-0.655
4310850,Jaboticaba - RS,2000,4700.0,4700.0,8460.0,1800.0,,,,,,-1.365
4310850,Jaboticaba - RS,2001,3995.0,3995.0,9588.0,2400.0,,,,,,-1.045
4310850,Jaboticaba - RS,2002,4300.0,4300.0,6192.0,1440.0,,,,,,-0.405
4310850,Jaboticaba - RS,2003,4600.0,4600.0,11592.0,2520.0,,,,,,0.21
4310850,Jaboticaba - RS,2004,5175.0,5175.0,5175.0,1000.0,,,,,,0.72
4310850,Jaboticaba - RS,2005,6000.0,6000.0,3600.0,600.0,,,,,,0.4375
4310850,Jaboticaba - RS,2006,5000.0,5000.0,9500.0,1900.0,,,,,,-0.07750000000000001
4310850,Jaboticaba - RS,2007,4800.0,4800.0,11520.0,2400.0,,,,,,-0.14499999999999996
4310850,Jaboticaba - RS,2008,5000.0,5000.0,6750.0,1350.0,A854,30.586035308653933,342.6,107.0,23.187962962962963,-0.4025
4310850,Jaboticaba - RS,2009,5000.0,5000.0,7500.0,1500.0,A854,30.586035308653933,867.6,182.0,22.286813186813188,-1.255
4310850,Jaboticaba - RS,2010,5000.0,5000.0,15000.0,3000.0,A854,30.586035308653933,1276.8,179.0,23.012849162011175,0.32999999999999996
4310850,Jaboticaba - RS,2011,5000.0,5000.0,16500.0,3300.0,A854,30.586035308653933,967.8,181.0,21.746408839779004,0.11499999999999999
4310850,Jaboticaba - RS,2012,4700.0,4700.0,5358.0,1140.0,A854,30.586035308653933,567.0,141.0,21.904964539007093,-1.08
4310850,Jaboticaba - RS,2013,4700.0,4700.0,11500.0,2447.0,A854,30.586035308653933,1163.2,181.0,22.235555555555557,-0.615
4310850,Jaboticaba - RS,2014,5100.0,5100.0,12750.0,2500.0,A854,30.586035308653933,1042.8,182.0,22.63791208791209,-0.0875
4310850,Jaboticaba - RS,2015,5500.0,5500.0,16500.0,3000.0,A854,30.586035308653933,799.6,182.0,22.766483516483518,0.2875
4310850,Jaboticaba - RS,2016,6500.0,6500.0,21450.0,3300.0,A854,30.586035308653933,1823.8,183.0,22.43169398907104,1.5525
4310850,Jaboticaba - RS,2017,6000.0,6000.0,19200.0,3200.0,A854,30.586035308653933,1100.6,182.0,22.212637362637363,1.26
4310850,Jaboticaba - RS,2018,6200.0,6200.0,19840.0,3200.0,A854,30.586035308653933,960.8,150.0,21.662913907284768,-0.56
4310850,Jaboticaba - RS,2019,6300.0,6300.0,20790.0,3300.0,A854,30.586035308653933,1221.4,174.0,22.24712643678161,0.13999999999999999
4310850,Jaboticaba - RS,2020,6300.0,6300.0,15120.0,2400.0,A854,30.586035308653933,726.0,183.0,23.056284153005464,0.865
4310850,Jaboticaba - RS,2021,6300.0,6300.0,20790.0,3300.0,A854,30.586035308653933,633.8,181.0,22.66043956043956,-0.0925
4310850,Jaboticaba - RS,2022,6300.0,6300.0,14000.0,2222.0,A854,30.586035308653933,1021.8,180.0,23.139226519337015,-0.9025000000000001
4310850,Jaboticaba - RS,2023,6300.0,6300.0,8316.0,1320.0,A854,30.586035308653933,944.6,179.0,22.22458100558659,-0.655
4310876,Jacuizinho - RS,2000,,,,,,,,,,-1.365
4310876,Jacuizinho - RS,2001,13000.0,13000.0,31200.0,2400.0,,,,,,-1.045
4310876,Jacuizinho - RS,2002,13400.0,13400.0,28140.0,2100.0,,,,,,-0.405
4310876,Jacuizinho - RS,2003,14000.0,14000.0,40320.0,2880.0,,,,,,0.21
4310876,Jacuizinho - RS,2004,15000.0,15000.0,24300.0,1620.0,,,,,,0.72
4310876,Jacuizinho - RS,2005,15200.0,12200.0,4392.0,360.0,,,,,,0.4375
4310876,Jacuizinho - RS,2006,15000.0,15000.0,33000.0,2200.0,,,,,,-0.07750000000000001
4310876,Jacuizinho - RS,2007,15000.0,15000.0,34200.0,2280.0,,,,,,-0.14499999999999996
4310876,Jacuizinho - RS,2008,15000.0,15000.0,31800.0,2120.0,,,,,,-0.4025
4310876,Jacuizinho - RS,2009,15000.0,15000.0,32400.0,2160.0,,,,,,-1.255
4310876,Jacuizinho - RS,2010,15000.0,14800.0,31968.0,2160.0,,,,,,0.32999999999999996
4310876,Jacuizinho - RS,2011,15000.0,15000.0,37800.0,2520.0,,,,,,0.11499999999999999
4310876,Jacuizinho - RS,2012,15000.0,15000.0,16200.0,1080.0,,,,,,-1.08
4310876,Jacuizinho - RS,2013,15675.0,15675.0,42323.0,2700.0,A883,43.24170289151662,500.0,106.0,21.66320754716981,-0.615
4310876,Jacuizinho - RS,2014,15855.0,15855.0,43941.0,2771.0,A883,43.24170289151662,924.6,182.0,22.33186813186813,-0.0875
4310876,Jacuizinho - RS,2015,16200.0,16200.0,49860.0,3078.0,A883,43.24170289151662,770.0,154.0,22.271612903225805,0.2875
4310876,Jacuizinho - RS,2016,16400.0,16400.0,50460.0,3077.0,A883,43.24170289151662,1332.2,175.0,21.946022727272727,1.5525
4310876,Jacuizinho - RS,2017,17000.0,17000.0,61860.0,3639.0,A883,43.24170289151662,803.6,182.0,21.74120879120879,1.26
4310876,Jacuizinho - RS,2018,17600.0,17600.0,59840.0,3400.0,A883,43.24170289151662,1251.4,182.0,21.48956043956044,-0.56
4310876,Jacuizinho - RS,2019,18100.0,18100.0,58296.0,3221.0,A883,43.24170289151662,1149.8,182.0,21.8489010989011,0.13999999999999999
4310876,Jacuizinho - RS,2020,18100.0,18100.0,15400.0,851.0,A883,43.24170289151662,766.8,183.0,22.788524590163934,0.865
4310876,Jacuizinho - RS,2021,18100.0,18100.0,71550.0,3953.0,A883,43.24170289151662,707.6,182.0,21.76868131868132,-0.0925
4310876,Jacuizinho - RS,2022,18100.0,14800.0,18000.0,1216.0,A883,43.24170289151662,508.0,165.0,22.870833333333334,-0.9025000000000001
4310876,Jacuizinho - RS,2023,18200.0,18200.0,29700.0,1632.0,A883,43.24170289151662,498.0,177.0,21.99774011299435,-0.655
4310900,Jacutinga - RS,2000,12500.0,12500.0,22500.0,1800.0,,,,,,-1.365
4310900,Jacutinga - RS,2001,10300.0,10300.0,27810.0,2700.0,,,,,,-1.045
4310900,Jacutinga - RS,2002,11000.0,11000.0,19305.0,1755.0,,,,,,-0.405
4310900,Jacutinga - RS,2003,11500.0,11500.0,34500.0,3000.0,,,,,,0.21
4310900,Jacutinga - RS,2004,12500.0,12500.0,18750.0,1500.0,,,,,,0.72
4310900,Jacutinga - RS,2005,13000.0,13000.0,7800.0,600.0,,,,,,0.4375
4310900,Jacutinga - RS,2006,12500.0,12500.0,33750.0,2700.0,,,,,,-0.07750000000000001
4310900,Jacutinga - RS,2007,14300.0,14300.0,42900.0,3000.0,A828,24.120750845581405,521.2,121.0,22.019008264462812,-0.14499999999999996
4310900,Jacutinga - RS,2008,14300.0,14300.0,34320.0,2400.0,A828,24.120750845581405,710.2,172.0,20.476162790697675,-0.4025
4310900,Jacutinga - RS,2009,11500.0,11500.0,34500.0,3000.0,A828,24.120750845581405,709.6,169.0,20.375903614457833,-1.255
4310900,Jacutinga - RS,2010,11500.0,11500.0,34500.0,3000.0,A828,24.120750845581405,1005.6,179.0,21.120555555555555,0.32999999999999996
4310900,Jacutinga - RS,2011,11500.0,11500.0,37950.0,3300.0,A828,24.120750845581405,981.0,180.0,19.803333333333335,0.11499999999999999
4310900,Jacutinga - RS,2012,10900.0,10900.0,17985.0,1650.0,A828,24.120750845581405,377.8,183.0,20.453551912568305,-1.08
4310900,Jacutinga - RS,2013,11100.0,11100.0,36630.0,3300.0,A828,24.120750845581405,849.8,181.0,20.34777777777778,-0.615
4310900,Jacutinga - RS,2014,11600.0,11600.0,34800.0,3000.0,A828,24.120750845581405,1145.0,182.0,20.673076923076923,-0.0875
4310900,Jacutinga - RS,2015,12000.0,12000.0,39840.0,3320.0,A828,24.120750845581405,1015.6,181.0,20.81878453038674,0.2875
4310900,Jacutinga - RS,2016,12600.0,12600.0,41580.0,3300.0,A828,24.120750845581405,920.4,92.0,20.66393442622951,1.5525
4310900,Jacutinga - RS,2017,12500.0,12500.0,50000.0,4000.0,A828,24.120750845581405,999.2,179.0,20.304469273743017,1.26
4310900,Jacutinga - RS,2018,12800.0,12800.0,49920.0,3900.0,A828,24.120750845581405,406.6,158.0,20.214285714285715,-0.56
4310900,Jacutinga - RS,2019,12800.0,12800.0,49920.0,3900.0,A828,24.120750845581405,1173.6,182.0,20.61098901098901,0.13999999999999999
4310900,Jacutinga - RS,2020,12800.0,12800.0,39680.0,3100.0,A828,24.120750845581405,687.8,183.0,21.218032786885246,0.865
4310900,Jacutinga - RS,2021,12500.0,12500.0,45000.0,3600.0,A828,24.120750845581405,735.0,182.0,20.7467032967033,-0.0925
4310900,Jacutinga - RS,2022,12000.0,12000.0,30240.0,2520.0,A828,24.120750845581405,332.2,106.0,21.947169811320755,-0.9025000000000001
4310900,Jacutinga - RS,2023,12000.0,12000.0,32400.0,2700.0,A828,24.120750845581405,70.39999999999999,33.0,18.345454545454544,-0.655
4311106,Jaguari - RS,2000,1800.0,1800.0,2700.0,1500.0,,,,,,-1.365
4311106,Jaguari - RS,2001,2500.0,2500.0,5250.0,2100.0,,,,,,-1.045
4311106,Jaguari - RS,2002,3000.0,3000.0,5040.0,1680.0,,,,,,-0.405
4311106,Jaguari - RS,2003,3600.0,3600.0,6912.0,1920.0,,,,,,0.21
4311106,Jaguari - RS,2004,4500.0,4500.0,5400.0,1200.0,,,,,,0.72
4311106,Jaguari - RS,2005,4900.0,4900.0,4116.0,840.0,,,,,,0.4375
4311106,Jaguari - RS,2006,4900.0,4900.0,8820.0,1800.0,,,,,,-0.07750000000000001
4311106,Jaguari - RS,2007,4500.0,4500.0,8100.0,1800.0,,,,,,-0.14499999999999996
4311106,Jaguari - RS,2008,4900.0,4900.0,6174.0,1260.0,,,,,,-0.4025
4311106,Jaguari - RS,2009,5500.0,5500.0,11000.0,2000.0,,,,,,-1.255
4311106,Jaguari - RS,2010,4500.0,4500.0,7087.0,1574.0,,,,,,0.32999999999999996
4311106,Jaguari - RS,2011,4700.0,4700.0,10434.0,2220.0,,,,,,0.11499999999999999
4311106,Jaguari - RS,2012,5000.0,5000.0,7500.0,1500.0,,,,,,-1.08
4311106,Jaguari - RS,2013,5000.0,5000.0,13500.0,2700.0,,,,,,-0.615
4311106,Jaguari - RS,2014,5000.0,5000.0,9000.0,1800.0,,,,,,-0.0875
4311106,Jaguari - RS,2015,5500.0,5500.0,13200.0,2400.0,,,,,,0.2875
4311106,Jaguari - RS,2016,5500.0,5500.0,13200.0,2400.0,,,,,,1.5525
4311106,Jaguari - RS,2017,5800.0,5800.0,17400.0,3000.0,A889,23.212476080559828,1340.6,182.0,22.435714285714287,1.26
4311106,Jaguari - RS,2018,8500.0,8500.0,24480.0,2880.0,A889,23.212476080559828,841.8,182.0,22.436813186813186,-0.56
4311106,Jaguari - RS,2019,9000.0,9000.0,25380.0,2820.0,A889,23.212476080559828,1264.2,182.0,22.69120879120879,0.13999999999999999
4311106,Jaguari - RS,2020,10000.0,10000.0,10800.0,1080.0,A889,23.212476080559828,780.2,183.0,23.38306010928962,0.865
4311106,Jaguari - RS,2021,10700.0,10700.0,33384.0,3120.0,A889,23.212476080559828,500.0,117.0,23.275213675213674,-0.0925
4311106,Jaguari - RS,2022,13000.0,13000.0,9360.0,720.0,A889,23.212476080559828,629.0,182.0,23.062087912087915,-0.9025000000000001
4311106,Jaguari - RS,2023,13000.0,13000.0,13260.0,1020.0,A889,23.212476080559828,432.2,179.0,23.410674157303372,-0.655
4311007,Jaguarão - RS,2000,2000.0,2000.0,4800.0,2400.0,,,,,,-1.365
4311007,Jaguarão - RS,2001,2300.0,2300.0,5520.0,2400.0,,,,,,-1.045
4311007,Jaguarão - RS,2002,6000.0,6000.0,12000.0,2000.0,,,,,,-0.405
4311007,Jaguarão - RS,2003,5000.0,5000.0,9000.0,1800.0,,,,,,0.21
4311007,Jaguarão - RS,2004,6000.0,6000.0,7560.0,1260.0,,,,,,0.72
4311007,Jaguarão - RS,2005,10000.0,9930.0,8937.0,900.0,,,,,,0.4375
4311007,Jaguarão - RS,2006,7000.0,7000.0,10500.0,1500.0,,,,,,-0.07750000000000001
4311007,Jaguarão - RS,2007,7000.0,7000.0,10500.0,1500.0,A836,2.8573333178746534,345.8,80.0,23.14375,-0.14499999999999996
4311007,Jaguarão - RS,2008,7300.0,7300.0,10950.0,1500.0,A836,2.8573333178746534,454.8,154.0,20.914935064935065,-0.4025
4311007,Jaguarão - RS,2009,8000.0,8000.0,22080.0,2760.0,A836,2.8573333178746534,536.2,182.0,21.21868131868132,-1.255
4311007,Jaguarão - RS,2010,16000.0,16000.0,44160.0,2760.0,A836,2.8573333178746534,837.4,171.0,21.43,0.32999999999999996
4311007,Jaguarão - RS,2011,18000.0,18000.0,32400.0,1800.0,A836,2.8573333178746534,491.0,181.0,20.805524861878453,0.11499999999999999
4311007,Jaguarão - RS,2012,20000.0,20000.0,48000.0,2400.0,A836,2.8573333178746534,393.4,156.0,20.24102564102564,-1.08
4311007,Jaguarão - RS,2013,35000.0,35000.0,84000.0,2400.0,A836,2.8573333178746534,578.0,181.0,21.178333333333335,-0.615
4311007,Jaguarão - RS,2014,42000.0,42000.0,100800.0,2400.0,A836,2.8573333178746534,773.8,182.0,21.41923076923077,-0.0875
4311007,Jaguarão - RS,2015,45000.0,45000.0,81000.0,1800.0,A836,2.8573333178746534,583.8,182.0,21.685714285714287,0.2875
4311007,Jaguarão - RS,2016,45000.0,45000.0,54000.0,1200.0,A836,2.8573333178746534,882.0,183.0,20.81967213114754,1.5525
4311007,Jaguarão - RS,2017,45000.0,45000.0,135000.0,3000.0,A836,2.8573333178746534,225.20000000000002,71.0,19.028395061728393,1.26
4311007,Jaguarão - RS,2018,45000.0,45000.0,67500.0,1500.0,A836,2.8573333178746534,425.2,170.0,20.95294117647059,-0.56
4311007,Jaguarão - RS,2019,45000.0,45000.0,94500.0,2100.0,A836,2.8573333178746534,641.4,182.0,21.11758241758242,0.13999999999999999
4311007,Jaguarão - RS,2020,45000.0,45000.0,81000.0,1800.0,A836,2.8573333178746534,700.4,183.0,21.595628415300546,0.865
4311007,Jaguarão - RS,2021,45000.0,45000.0,121500.0,2700.0,A836,2.8573333178746534,731.2,170.0,20.81547619047619,-0.0925
4311007,Jaguarão - RS,2022,46000.0,46000.0,82800.0,1800.0,A836,2.8573333178746534,428.6,182.0,21.215934065934068,-0.9025000000000001
4311007,Jaguarão - RS,2023,45000.0,45000.0,70200.0,1560.0,A836,2.8573333178746534,255.4,151.0,21.771978021978022,-0.655
4311122,Jaquirana - RS,2000,1.0,1.0,2.0,2000.0,,,,,,-1.365
4311122,Jaquirana - RS,2001,1.0,1.0,2.0,2000.0,,,,,,-1.045
4311122,Jaquirana - RS,2002,1.0,1.0,2.0,2000.0,,,,,,-0.405
4311122,Jaquirana - RS,2003,,,,,,,,,,0.21
4311122,Jaquirana - RS,2004,,,,,,,,,,0.72
4311122,Jaquirana - RS,2005,,,,,,,,,,0.4375
4311122,Jaquirana - RS,2006,,,,,,,,,,-0.07750000000000001
4311122,Jaquirana - RS,2007,,,,,,,,,,-0.14499999999999996
4311122,Jaquirana - RS,2008,,,,,,,,,,-0.4025
4311122,Jaquirana - RS,2009,,,,,,,,,,-1.255
4311122,Jaquirana - RS,2010,,,,,,,,,,0.32999999999999996
4311122,Jaquirana - RS,2011,,,,,,,,,,0.11499999999999999
4311122,Jaquirana - RS,2012,,,,,,,,,,-1.08
4311122,Jaquirana - RS,2013,,,,,,,,,,-0.615
4311122,Jaquirana - RS,2014,,,,,,,,,,-0.0875
4311122,Jaquirana - RS,2015,10.0,10.0,24.0,2400.0,,,,,,0.2875
4311122,Jaquirana - RS,2016,10.0,10.0,30.0,3000.0,,,,,,1.5525
4311122,Jaquirana - RS,2017,50.0,50.0,150.0,3000.0,A897,27.97492530078258,493.2,124.0,18.943548387096776,1.26
4311122,Jaquirana - RS,2018,200.0,200.0,600.0,3000.0,A897,27.97492530078258,824.6,181.0,17.173480662983426,-0.56
4311122,Jaquirana - RS,2019,500.0,500.0,1500.0,3000.0,A897,27.97492530078258,1084.0,180.0,17.822099447513814,0.13999999999999999
4311122,Jaquirana - RS,2020,580.0,580.0,870.0,1500.0,A897,27.97492530078258,854.2,182.0,17.850273224043715,0.865
4311122,Jaquirana - RS,2021,580.0,580.0,2088.0,3600.0,A897,27.97492530078258,778.8,182.0,17.32912087912088,-0.0925
4311122,Jaquirana - RS,2022,500.0,500.0,750.0,1500.0,A897,27.97492530078258,684.0,182.0,17.40989010989011,-0.9025000000000001
4311122,Jaquirana - RS,2023,670.0,670.0,2010.0,3000.0,A897,27.97492530078258,724.8,181.0,17.355248618784533,-0.655
4311130,Jari - RS,2000,13200.0,12000.0,15600.0,1300.0,,,,,,-1.365
4311130,Jari - RS,2001,12000.0,12000.0,25200.0,2100.0,,,,,,-1.045
4311130,Jari - RS,2002,15000.0,15000.0,31500.0,2100.0,,,,,,-0.405
4311130,Jari - RS,2003,18000.0,18000.0,43200.0,2400.0,,,,,,0.21
4311130,Jari - RS,2004,25000.0,24750.0,32670.0,1320.0,,,,,,0.72
4311130,Jari - RS,2005,27000.0,26800.0,24120.0,900.0,,,,,,0.4375
4311130,Jari - RS,2006,28000.0,28000.0,62160.0,2220.0,,,,,,-0.07750000000000001
4311130,Jari - RS,2007,28500.0,28500.0,80370.0,2820.0,,,,,,-0.14499999999999996
4311130,Jari - RS,2008,29000.0,29000.0,69600.0,2400.0,,,,,,-0.4025
4311130,Jari - RS,2009,29500.0,29500.0,73160.0,2480.0,,,,,,-1.255
4311130,Jari - RS,2010,30500.0,27500.0,77550.0,2820.0,,,,,,0.32999999999999996
4311130,Jari - RS,2011,31500.0,31500.0,90720.0,2880.0,,,,,,0.11499999999999999
4311130,Jari - RS,2012,33300.0,33300.0,36630.0,1100.0,,,,,,-1.08
4311130,Jari - RS,2013,35000.0,35000.0,102900.0,2940.0,,,,,,-0.615
4311130,Jari - RS,2014,37000.0,37000.0,99900.0,2700.0,,,,,,-0.0875
4311130,Jari - RS,2015,40000.0,40000.0,124800.0,3120.0,,,,,,0.2875
4311130,Jari - RS,2016,42000.0,42000.0,126300.0,3007.0,,,,,,1.5525
4311130,Jari - RS,2017,43500.0,43500.0,151750.0,3489.0,A886,44.65110942792049,1163.6,182.0,21.5478021978022,1.26
4311130,Jari - RS,2018,46600.0,46600.0,140520.0,3015.0,A886,44.65110942792049,1134.6,182.0,21.474175824175827,-0.56
4311130,Jari - RS,2019,47100.0,47100.0,142020.0,3015.0,A886,44.65110942792049,1415.2,182.0,21.74230769230769,0.13999999999999999
4311130,Jari - RS,2020,47600.0,47600.0,67960.0,1428.0,A886,44.65110942792049,841.8000000000001,183.0,22.639890710382517,0.865
4311130,Jari - RS,2021,49000.0,49000.0,176720.0,3607.0,A886,44.65110942792049,695.6,182.0,21.665384615384614,-0.0925
4311130,Jari - RS,2022,52325.0,52325.0,62790.0,1200.0,A886,44.65110942792049,530.2,182.0,22.501648351648353,-0.9025000000000001
4311130,Jari - RS,2023,53000.0,52950.0,85779.0,1620.0,A886,44.65110942792049,322.2,125.0,21.32520325203252,-0.655
4311155,Jóia - RS,2000,53000.0,50000.0,50000.0,1000.0,,,,,,-1.365
4311155,Jóia - RS,2001,55000.0,55000.0,138600.0,2520.0,,,,,,-1.045
4311155,Jóia - RS,2002,59000.0,59000.0,84960.0,1440.0,,,,,,-0.405
4311155,Jóia - RS,2003,64000.0,64000.0,192000.0,3000.0,,,,,,0.21
4311155,Jóia - RS,2004,66000.0,66000.0,79200.0,1200.0,,,,,,0.72
4311155,Jóia - RS,2005,75000.0,60000.0,27000.0,450.0,,,,,,0.4375
4311155,Jóia - RS,2006,73000.0,73000.0,118260.0,1620.0,,,,,,-0.07750000000000001
4311155,Jóia - RS,2007,74000.0,74000.0,168720.0,2280.0,,,,,,-0.14499999999999996
4311155,Jóia - RS,2008,73000.0,73000.0,153300.0,2100.0,A853,43.225472986304204,665.4,177.0,21.90730337078652,-0.4025
4311155,Jóia - RS,2009,75000.0,75000.0,139500.0,1860.0,A853,43.225472986304204,875.8,182.0,21.69010989010989,-1.255
4311155,Jóia - RS,2010,76000.0,76000.0,182400.0,2400.0,A853,43.225472986304204,1050.6,179.0,22.427777777777777,0.32999999999999996
4311155,Jóia - RS,2011,78000.0,78000.0,202800.0,2600.0,A853,43.225472986304204,946.4,180.0,21.418333333333333,0.11499999999999999
4311155,Jóia - RS,2012,77500.0,72500.0,39645.0,547.0,A853,43.225472986304204,362.2,140.0,21.448920863309354,-1.08
4311155,Jóia - RS,2013,80000.0,80000.0,193800.0,2423.0,A853,43.225472986304204,1184.6,181.0,21.46388888888889,-0.615
4311155,Jóia - RS,2014,80000.0,80000.0,184500.0,2306.0,A853,43.225472986304204,906.8,182.0,22.002197802197802,-0.0875
4311155,Jóia - RS,2015,80800.0,80800.0,208140.0,2576.0,A853,43.225472986304204,915.8,182.0,21.910989010989013,0.2875
4311155,Jóia - RS,2016,80800.0,80800.0,200880.0,2486.0,A853,43.225472986304204,1366.6,183.0,21.311475409836067,1.5525
4311155,Jóia - RS,2017,81000.0,81000.0,260100.0,3211.0,A853,43.225472986304204,1194.4,182.0,21.2510989010989,1.26
4311155,Jóia - RS,2018,81000.0,81000.0,269100.0,3322.0,A853,43.225472986304204,1156.6,182.0,20.97967032967033,-0.56
4311155,Jóia - RS,2019,81000.0,81000.0,259200.0,3200.0,A853,43.225472986304204,1004.8,182.0,21.332417582417584,0.13999999999999999
4311155,Jóia - RS,2020,81000.0,81000.0,108000.0,1333.0,A853,43.225472986304204,362.4,129.0,23.12608695652174,0.865
4311155,Jóia - RS,2021,81000.0,81000.0,295200.0,3644.0,A853,43.225472986304204,563.8,177.0,21.496067415730337,-0.0925
4311155,Jóia - RS,2022,78000.0,71000.0,54000.0,761.0,A853,43.225472986304204,653.6,181.0,22.43425414364641,-0.9025000000000001
4311155,Jóia - RS,2023,81500.0,81500.0,61380.0,753.0,A853,43.225472986304204,455.4,175.0,21.930285714285716,-0.655
4311205,Júlio de Castilhos - RS,2000,48000.0,48000.0,86400.0,1800.0,,,,,,-1.365
4311205,Júlio de Castilhos - RS,2001,50000.0,50000.0,120000.0,2400.0,,,,,,-1.045
4311205,Júlio de Castilhos - RS,2002,55000.0,55000.0,105600.0,1920.0,,,,,,-0.405
4311205,Júlio de Castilhos - RS,2003,60000.0,60000.0,172800.0,2880.0,,,,,,0.21
4311205,Júlio de Castilhos - RS,2004,68000.0,68000.0,130560.0,1920.0,,,,,,0.72
4311205,Júlio de Castilhos - RS,2005,73500.0,73300.0,65970.0,900.0,,,,,,0.4375
4311205,Júlio de Castilhos - RS,2006,72500.0,72500.0,165300.0,2280.0,,,,,,-0.07750000000000001
4311205,Júlio de Castilhos - RS,2007,72500.0,72500.0,195750.0,2700.0,,,,,,-0.14499999999999996
4311205,Júlio de Castilhos - RS,2008,75000.0,75000.0,157500.0,2100.0,,,,,,-0.4025
4311205,Júlio de Castilhos - RS,2009,75500.0,75500.0,144960.0,1920.0,,,,,,-1.255
4311205,Júlio de Castilhos - RS,2010,80000.0,80000.0,201600.0,2520.0,,,,,,0.32999999999999996
4311205,Júlio de Castilhos - RS,2011,80000.0,80000.0,230400.0,2880.0,,,,,,0.11499999999999999
4311205,Júlio de Castilhos - RS,2012,81500.0,81500.0,122250.0,1500.0,,,,,,-1.08
4311205,Júlio de Castilhos - RS,2013,83500.0,83500.0,235470.0,2820.0,,,,,,-0.615
4311205,Júlio de Castilhos - RS,2014,86000.0,86000.0,248800.0,2893.0,,,,,,-0.0875
4311205,Júlio de Castilhos - RS,2015,89000.0,89000.0,284244.0,3194.0,,,,,,0.2875
4311205,Júlio de Castilhos - RS,2016,89600.0,89600.0,280848.0,3134.0,,,,,,1.5525
4311205,Júlio de Castilhos - RS,2017,91000.0,91000.0,328080.0,3605.0,A886,21.320527620061828,1163.6,182.0,21.5478021978022,1.26
4311205,Júlio de Castilhos - RS,2018,92000.0,92000.0,332400.0,3613.0,A886,21.320527620061828,1134.6,182.0,21.474175824175827,-0.56
4311205,Júlio de Castilhos - RS,2019,98200.0,98200.0,331680.0,3378.0,A886,21.320527620061828,1415.2,182.0,21.74230769230769,0.13999999999999999
4311205,Júlio de Castilhos - RS,2020,100000.0,100000.0,182520.0,1825.0,A886,21.320527620061828,841.8000000000001,183.0,22.639890710382517,0.865
4311205,Júlio de Castilhos - RS,2021,100000.0,100000.0,355512.0,3555.0,A886,21.320527620061828,695.6,182.0,21.665384615384614,-0.0925
4311205,Júlio de Castilhos - RS,2022,103900.0,103900.0,140244.0,1350.0,A886,21.320527620061828,530.2,182.0,22.501648351648353,-0.9025000000000001
4311205,Júlio de Castilhos - RS,2023,104200.0,104200.0,179592.0,1724.0,A886,21.320527620061828,322.2,125.0,21.32520325203252,-0.655
4311239,Lagoa Bonita do Sul - RS,2000,,,,,,,,,,-1.365
4311239,Lagoa Bonita do Sul - RS,2001,270.0,270.0,697.0,2581.0,,,,,,-1.045
4311239,Lagoa Bonita do Sul - RS,2002,332.0,332.0,857.0,2581.0,A803,72.70807242996949,4.4,121.0,23.845901639344262,-0.405
4311239,Lagoa Bonita do Sul - RS,2003,400.0,400.0,1080.0,2700.0,A803,72.70807242996949,70.2,143.0,22.976223776223776,0.21
4311239,Lagoa Bonita do Sul - RS,2004,600.0,600.0,1332.0,2220.0,A803,72.70807242996949,957.6,166.0,21.991463414634147,0.72
4311239,Lagoa Bonita do Sul - RS,2005,852.0,782.0,391.0,500.0,A803,72.70807242996949,491.6,166.0,22.27409638554217,0.4375
4311239,Lagoa Bonita do Sul - RS,2006,850.0,850.0,1785.0,2100.0,A803,72.70807242996949,755.0,173.0,22.504651162790697,-0.07750000000000001
4311239,Lagoa Bonita do Sul - RS,2007,850.0,850.0,2550.0,3000.0,A803,72.70807242996949,891.2,179.0,22.916292134831462,-0.14499999999999996
4311239,Lagoa Bonita do Sul - RS,2008,900.0,900.0,2484.0,2760.0,A803,72.70807242996949,749.8,179.0,22.272067039106144,-0.4025
4311239,Lagoa Bonita do Sul - RS,2009,1000.0,1000.0,2250.0,2250.0,A803,72.70807242996949,743.2,182.0,22.217032967032967,-1.255
4311239,Lagoa Bonita do Sul - RS,2010,900.0,900.0,2295.0,2550.0,A803,72.70807242996949,1469.2,179.0,22.975977653631283,0.32999999999999996
4311239,Lagoa Bonita do Sul - RS,2011,900.0,900.0,2700.0,3000.0,A803,72.70807242996949,675.6,180.0,22.14388888888889,0.11499999999999999
4311239,Lagoa Bonita do Sul - RS,2012,950.0,950.0,2423.0,2551.0,A803,72.70807242996949,632.8,183.0,22.96120218579235,-1.08
